,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5683396,5922859,HN706806,14/11/2007 12:30,001XX W 112TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,522,5,34,49,18,1177297,1830686,2007,15/04/2016 08:55,41.69073045,-87.62652698,"(41.69073, -87.626527)"
1873147,6759483,HR177295,18/02/2009 22:17,012XX N LARRABEE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,FALSE,1822,18,27,8,18,1172105,1908543,2009,04/02/2016 06:33,41.90449369,-87.64324693,"(41.904494, -87.643247)"
1707044,6416621,HP469653,23/07/2008 12:35,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,OTHER,TRUE,FALSE,1134,11,24,29,18,1154228,1895173,2008,04/02/2016 06:33,41.86818094,-87.70927139,"(41.868181, -87.709271)"
5243700,4682634,HM204720,27/02/2006 21:37,105XX S PERRY AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,512,5,34,49,18,1177463,1835161,2006,15/04/2016 08:55,41.70300676,-87.62578466,"(41.703007, -87.625785)"
130874,10332530,HY523249,03/12/2015 11:28,031XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,1222,12,28,27,18,1155356,1899848,2015,09/07/2016 15:47,41.88098704,-87.70500462,"(41.880987, -87.705005)"
2675191,10247418,HY434999,23/09/2015 12:07,038XX W ROOSEVELT RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1011,10,24,29,18,1150790,1894432,2015,30/09/2015 15:35,41.86621544,-87.72191243,"(41.866215, -87.721912)"
3096168,4519605,HL708923,01/11/2005 11:45,0000X W 71ST ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,731,7,6,69,18,1176991,1857910,2005,15/04/2016 08:55,41.76544353,-87.62682921,"(41.765444, -87.626829)"
695992,2543245,HJ113172,07/01/2003 20:35,011XX N KILDARE AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1111,11,37,23,18,1147496,1907455,2003,15/04/2016 08:55,41.90201577,-87.73367103,"(41.902016, -87.733671)"
3098381,1848339,G679961,11/11/2001 18:40,019XX S KEDZIE AV,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,TRUE,FALSE,1022,10,,,18,1155289,1890473,2001,17/08/2015 15:03,41.85526239,-87.70550241,"(41.855262, -87.705502)"
3506896,4899932,HM414570,14/06/2006 22:12,005XX S CICERO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,1131,11,24,25,18,1144476,1897150,2006,15/04/2016 08:55,41.87379504,-87.74502353,"(41.873795, -87.745024)"
2541688,7810398,HS620433,17/11/2010 16:25,003XX N LOCKWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1523,15,28,25,18,1140979,1901859,2010,04/02/2016 06:33,41.88678219,-87.75774706,"(41.886782, -87.757747)"
1984486,7025899,HR432714,16/07/2009 19:35,048XX W GLADYS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,1533,15,24,25,18,1144321,1897907,2009,04/02/2016 06:33,41.87587525,-87.74557359,"(41.875875, -87.745574)"
5132383,4086149,HL360427,16/05/2005 20:03,012XX N BURLING ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1822,18,27,8,18,1171084,1908425,2005,15/04/2016 08:55,41.90419237,-87.64700079,"(41.904192, -87.647001)"
4450638,9720550,HX370235,01/08/2014 23:11,097XX S AVENUE M,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,432,4,10,52,18,1201463,1841146,2014,04/02/2016 06:33,41.7188554,-87.53770154,"(41.718855, -87.537702)"
6015152,9254289,HW399284,08/08/2013 19:05,008XX E 87TH PL,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,632,6,8,44,18,1183448,1847145,2013,04/02/2016 06:33,41.73575527,-87.60349719,"(41.735755, -87.603497)"
1702545,6405673,HP488552,01/08/2008 19:06,017XX N LUNA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,2532,25,37,25,18,1139134,1910953,2008,04/02/2016 06:33,41.91177098,-87.76430098,"(41.911771, -87.764301)"
5098255,3976493,HL257716,27/03/2005 03:03,052XX S LAWNDALE AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,822,8,23,62,18,1152598,1869521,2005,15/04/2016 08:55,41.79782091,-87.71593233,"(41.797821, -87.715932)"
3849341,5403899,HN100009,31/12/2006 23:43,120XX S LAFAYETTE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,523,5,9,53,18,1178089,1825236,2006,15/04/2016 08:55,41.67575697,-87.62379176,"(41.675757, -87.623792)"
3362235,6494560,HP570532,13/09/2008 23:40,108XX S AVENUE G,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,432,4,10,52,18,1203182,1833783,2008,04/02/2016 06:33,41.69860698,-87.53165666,"(41.698607, -87.531657)"
1690980,6381650,HP427558,01/07/2008 17:58,080XX S WOOD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,611,6,21,71,18,1165748,1851314,2008,04/02/2016 06:33,41.7475892,-87.66822528,"(41.747589, -87.668225)"
4984965,3774485,HK825327,23/12/2004 19:00,032XX S MORGAN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,924,9,11,60,18,1170167,1883575,2004,15/04/2016 08:55,41.83602218,-87.65109462,"(41.836022, -87.651095)"
5042855,3866473,HL153258,30/01/2005 20:29,008XX E 48TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,TRUE,FALSE,2124,2,4,39,18,1182622,1873365,2005,15/04/2016 08:55,41.80772465,-87.60571062,"(41.807725, -87.605711)"
4688161,3355517,HK372231,18/05/2004 14:00,009XX N SEDGWICK ST,2027,NARCOTICS,POSS: CRACK,CHA APARTMENT,TRUE,FALSE,1823,18,27,8,18,1173332,1906723,2004,15/04/2016 08:55,41.89947234,-87.63879398,"(41.899472, -87.638794)"
4878484,3605343,HK617954,12/09/2004 01:40,072XX N SHERIDAN RD,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,2423,24,49,1,18,1166254,1948079,2004,15/04/2016 08:55,42.01310923,-87.66360415,"(42.013109, -87.663604)"
818645,2819705,HJ457400,27/06/2003 16:25,024XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,TRUE,FALSE,134,1,3,33,18,1176702,1888138,2003,15/04/2016 08:55,41.84839846,-87.62697789,"(41.848398, -87.626978)"
148480,10610064,HZ363014,24/07/2016 22:52,019XX W 77TH ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,611,6,18,71,18,1164552,1853599,2016,31/07/2016 15:48,41.75388486,-87.67254349,"(41.753885, -87.672543)"
5121967,4050023,HL329903,01/05/2005 23:51,026XX W 24TH ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,TRUE,FALSE,1034,10,12,30,18,1159170,1887971,2005,15/04/2016 08:55,41.84831788,-87.69132598,"(41.848318, -87.691326)"
127441,10578855,HZ327715,28/06/2016 21:35,107XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,513,5,34,49,18,1178152,1833858,2016,05/07/2016 15:58,41.69941558,-87.62330106,"(41.699416, -87.623301)"
6059927,9932067,HY121518,20/01/2015 00:33,081XX S DREXEL AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,631,6,8,44,18,1183649,1851234,2015,17/08/2015 15:03,41.74697125,-87.60263361,"(41.746971, -87.602634)"
1976758,7015302,HR422543,10/07/2009 22:20,059XX S DR MARTIN LUTHER KING JR DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,234,2,20,40,18,1179937,1865817,2009,04/02/2016 06:33,41.78707422,-87.61578946,"(41.787074, -87.615789)"
3438770,8181635,HT397509,14/07/2011 09:53,0000X E 118TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,FALSE,532,5,9,53,18,1178557,1826402,2011,04/02/2016 06:33,41.67894606,-87.62204356,"(41.678946, -87.622044)"
4122519,9067545,HW212619,30/03/2013 14:30,009XX W CUYLER AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1915,19,46,3,18,1169349,1927089,2013,04/02/2016 06:33,41.9554452,-87.65282972,"(41.955445, -87.65283)"
2868851,4339170,HL565866,23/08/2005 01:44,050XX S WINCHESTER AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,915,9,16,61,18,1164206,1871204,2005,15/04/2016 08:55,41.8022026,-87.67331629,"(41.802203, -87.673316)"
1652862,6300523,HP386209,10/06/2008 09:05,005XX E 36TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,TRUE,FALSE,212,2,4,35,18,1180566,1880990,2008,04/02/2016 06:33,41.82869577,-87.61301695,"(41.828696, -87.613017)"
479306,2083692,HH298571,10/04/2002 18:53,039XX W BERTEAU AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1723,17,,,18,1149170,1927617,2002,15/04/2016 08:55,41.9573098,-87.72699842,"(41.95731, -87.726998)"
2849927,4296673,HL531240,06/08/2005 01:44,029XX W HARRISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1135,11,2,27,18,1156848,1897226,2005,15/04/2016 08:55,41.87376191,-87.69959717,"(41.873762, -87.699597)"
4621439,3146055,HJ842839,28/12/2003 20:10,101XX S PRINCETON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,511,5,9,49,18,1176072,1837879,2003,15/04/2016 08:55,41.71049658,-87.63079696,"(41.710497, -87.630797)"
2840727,4287083,HL527604,04/08/2005 12:10,019XX W 79TH ST,2027,NARCOTICS,POSS: CRACK,VACANT LOT/LAND,TRUE,FALSE,611,6,18,71,18,1164635,1852272,2005,15/04/2016 08:55,41.75024163,-87.67227669,"(41.750242, -87.672277)"
1651211,6297082,HP375706,04/06/2008 21:20,077XX S ESSEX AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,421,4,7,43,18,1194206,1854034,2008,04/02/2016 06:33,41.75440215,-87.56385889,"(41.754402, -87.563859)"
1001953,10176080,HY363692,31/07/2015 18:40,064XX S HONORE ST,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,726,7,15,67,18,1165118,1862036,2015,17/08/2015 15:03,41.77702519,-87.67023093,"(41.777025, -87.670231)"
5465552,5378847,HN228004,15/03/2007 16:30,055XX W QUINCY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1522,15,29,25,18,1139450,1898451,2007,15/04/2016 08:55,41.8774582,-87.76344514,"(41.877458, -87.763445)"
546145,10355929,HY547065,22/12/2015 20:17,080XX S ASHLAND AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,TRUE,FALSE,611,6,21,71,18,1167071,1851440,2015,29/12/2015 15:55,41.7479068,-87.6633738,"(41.747907, -87.663374)"
5174809,4280651,HL506610,25/07/2005 08:39,051XX S WENTWORTH AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,TRUE,FALSE,232,2,3,37,18,1175826,1871120,2005,15/04/2016 08:55,41.80171934,-87.63070362,"(41.801719, -87.630704)"
1257871,1627368,G392807,05/07/2001 20:43,056XX S LOOMIS ST,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,TRUE,FALSE,713,7,,,18,1167997,1867377,2001,17/08/2015 15:03,41.79162015,-87.65952313,"(41.79162, -87.659523)"
3594638,7299731,HS103726,03/01/2010 22:40,066XX S ST LAWRENCE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,321,3,20,42,18,1181373,1861218,2010,04/02/2016 06:33,41.77442112,-87.61066606,"(41.774421, -87.610666)"
5679411,5914662,HN709814,15/11/2007 23:17,014XX W 51ST ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,933,9,16,61,18,1167651,1870927,2007,15/04/2016 08:55,41.80136919,-87.66068999,"(41.801369, -87.66069)"
1168734,1473816,G204452,10/04/2001 16:44,035XX S RICHMOND ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,TRUE,FALSE,913,9,,,18,1157333,1880986,2001,17/08/2015 15:03,41.82918772,-87.69825745,"(41.829188, -87.698257)"
5246110,4693533,HM200825,25/02/2006 12:58,049XX W BARRY AVE,2012,NARCOTICS,MANU/DELIVER:COCAINE,RESIDENCE,TRUE,FALSE,2521,25,31,19,18,1142922,1920158,2006,15/04/2016 08:55,41.93696064,-87.75015485,"(41.936961, -87.750155)"
4170447,9121395,HW266260,08/05/2013 20:02,064XX S INGLESIDE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,314,3,20,42,18,1183830,1862582,2013,04/02/2016 06:33,41.77810705,-87.60161667,"(41.778107, -87.601617)"
3481242,4878471,HM492606,22/07/2006 19:40,036XX W FULLERTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,2524,25,35,22,18,1151493,1915707,2006,15/04/2016 08:55,41.92458241,-87.7187722,"(41.924582, -87.718772)"
3871979,8690901,HV366485,04/07/2012 16:20,039XX W JACKSON BLVD,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,1132,11,28,26,18,1150203,1898398,2012,04/02/2016 06:33,41.87711005,-87.72396402,"(41.87711, -87.723964)"
3956385,5587803,HN389366,06/06/2007 21:45,009XX N LAWLER AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1531,15,37,25,18,1142517,1905900,2007,15/04/2016 08:55,41.89784272,-87.7519985,"(41.897843, -87.751998)"
1435264,1855637,G686512,14/11/2001 19:45,025XX W CORTEZ ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,TRUE,FALSE,1312,12,,,18,1159472,1906863,2001,17/08/2015 15:03,41.90015313,-87.6896977,"(41.900153, -87.689698)"
1610754,2680327,HJ261411,26/03/2003 11:20,021XX S LAWNDALE AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1014,10,24,29,18,1152039,1889447,2003,15/04/2016 08:55,41.85251152,-87.71745849,"(41.852512, -87.717458)"
2205592,7242204,HR656658,23/11/2009 08:00,022XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1211,12,2,28,18,1161324,1898653,2009,04/02/2016 06:33,41.87758587,-87.68312375,"(41.877586, -87.683124)"
2262534,7405196,HS207828,14/03/2010 19:20,0000X E 113TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,531,5,9,49,18,1178487,1830054,2010,04/02/2016 06:33,41.68896927,-87.62218944,"(41.688969, -87.622189)"
2650693,10220960,HY407972,02/09/2015 20:45,021XX S FAIRFIELD AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,1023,10,28,30,18,1158364,1889551,2015,10/09/2015 11:43,41.85267007,-87.6942409,"(41.85267, -87.694241)"
2805465,7986589,HT218389,24/03/2011 19:45,032XX E 92ND ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,424,4,10,46,18,1199123,1844569,2011,04/02/2016 06:33,41.72830741,-87.54615733,"(41.728307, -87.546157)"
158151,10458778,HZ193614,19/03/2016 18:37,094XX S PERRY AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,634,6,21,49,18,,,2016,10/09/2016 15:49,,,
2506889,7720402,HS508564,10/09/2010 13:04,065XX S RHODES AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,FALSE,321,3,20,42,18,1181026,1861761,2010,04/02/2016 06:33,41.77591916,-87.61192139,"(41.775919, -87.611921)"
1967134,7002248,HR408352,02/07/2009 21:15,028XX N MILWAUKEE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,BAR OR TAVERN,TRUE,FALSE,1412,14,35,21,18,1153041,1918598,2009,04/02/2016 06:33,41.93248496,-87.71300729,"(41.932485, -87.713007)"
449121,10424365,HZ132172,28/01/2016 16:51,034XX W OHIO ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,TRUE,FALSE,1121,11,27,23,18,,,2016,23/04/2016 15:51,,,
5127077,4069295,HL418020,13/06/2005 14:35,039XX W NORTH AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,2535,25,30,23,18,1149632,1910341,2005,15/04/2016 08:55,41.909894,-87.72575005,"(41.909894, -87.72575)"
4779444,3469106,HK528520,31/07/2004 21:47,058XX W DIVISION ST,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,2531,25,29,25,18,1137054,1907396,2004,15/04/2016 08:55,41.90204776,-87.77202789,"(41.902048, -87.772028)"
3502156,6766884,HR175368,17/02/2009 22:17,040XX W MONROE ST,2027,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1115,11,28,26,18,1149451,1899354,2009,04/02/2016 06:33,41.87974804,-87.72670035,"(41.879748, -87.7267)"
4438161,9692829,HX343036,13/07/2014 04:21,031XX W 59TH ST,2022,NARCOTICS,POSS: COCAINE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,824,8,16,66,18,1156253,1865334,2014,04/02/2016 06:33,41.78625837,-87.70264137,"(41.786258, -87.702641)"
4622543,3147791,HJ770660,20/11/2003 10:50,078XX S WINCHESTER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,611,6,18,71,18,1164723,1852603,2003,15/04/2016 08:55,41.75114809,-87.67194489,"(41.751148, -87.671945)"
360846,2016678,HH197707,20/02/2002 09:58,039XX W 79 ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,834,8,,,18,1151370,1851889,2002,15/04/2016 08:55,41.74946001,-87.72089612,"(41.74946, -87.720896)"
2634306,7904546,HT108061,06/01/2011 12:41,061XX S PEORIA ST,2027,NARCOTICS,POSS: CRACK,RESIDENCE,TRUE,FALSE,712,7,16,68,18,1171355,1864282,2011,04/02/2016 06:33,41.78305423,-87.64730056,"(41.783054, -87.647301)"
4169464,5850781,HN659689,20/10/2007 14:45,048XX W HURON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1532,15,28,25,18,1143874,1904199,2007,15/04/2016 08:55,41.89314964,-87.74705701,"(41.89315, -87.747057)"
5834964,8908095,HV581286,29/11/2012 10:28,004XX W 115TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,522,5,34,53,18,1175567,1828656,2012,04/02/2016 06:33,41.6851986,-87.63292103,"(41.685199, -87.632921)"
538486,2482852,HH808633,29/11/2002 15:15,043XX W HIRSCH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2534,25,37,23,18,1147334,1908965,2002,15/04/2016 08:55,41.90616247,-87.73422734,"(41.906162, -87.734227)"
3073046,1774650,G584275,29/09/2001 13:50,034XX N ELSTON AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1733,17,,,18,1155638,1922342,2001,17/08/2015 15:03,41.94270681,-87.70336247,"(41.942707, -87.703362)"
1711469,6424555,HP508131,12/08/2008 00:05,035XX W NORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1422,14,26,23,18,1152400,1910402,2008,04/02/2016 06:33,41.91000714,-87.71557988,"(41.910007, -87.71558)"
3591997,7427176,HS206319,13/03/2010 19:00,004XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,TRUE,FALSE,1213,12,2,28,18,1171119,1898086,2010,04/02/2016 06:33,41.87582072,-87.64717591,"(41.875821, -87.647176)"
1726445,6575245,HP648263,26/10/2008 02:05,070XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,735,7,17,67,18,1166896,1858058,2008,04/02/2016 06:33,41.76607124,-87.66382634,"(41.766071, -87.663826)"
781961,2759431,HJ366953,16/05/2003 12:05,014XX W MORSE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2431,24,49,1,18,1165371,1946170,2003,15/04/2016 08:55,42.00788981,-87.66690784,"(42.00789, -87.666908)"
5652044,5579876,HN377320,31/05/2007 22:31,044XX N CICERO AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),GAS STATION,TRUE,FALSE,1722,17,45,15,18,1143567,1928959,2007,15/04/2016 08:55,41.9610993,-87.74756329,"(41.961099, -87.747563)"
290608,2068954,HH283537,03/04/2002 17:40,003XX N PINE AV,2017,NARCOTICS,MANU/DELIVER:CRACK,ALLEY,TRUE,FALSE,1523,15,,,18,1139444,1901619,2002,15/04/2016 08:55,41.88615171,-87.76338992,"(41.886152, -87.76339)"
1786795,6536021,HP608769,04/10/2008 14:15,066XX S MARYLAND AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,321,3,5,42,18,1183034,1861200,2008,04/02/2016 06:33,41.77433326,-87.60457774,"(41.774333, -87.604578)"
1192728,1528823,G251429,02/05/2001 14:30,002XX W 35 ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,924,9,,,18,1175483,1881803,2001,17/08/2015 15:03,41.83104214,-87.6316416,"(41.831042, -87.631642)"
40581,10861814,JA168062,26/02/2017 17:00,063XX S MOBILE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,812,8,23,64,18,1135514,1861598,2017,05/03/2017 15:50,41.7763984,-87.77877077,"(41.776398, -87.778771)"
713942,2574833,HJ148576,26/01/2003 22:05,017XX N BISSELL ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1813,18,43,7,18,1169909,1911697,2003,15/04/2016 08:55,41.91319664,-87.65122126,"(41.913197, -87.651221)"
5184128,4338321,HL579665,29/08/2005 19:35,012XX S ASHLAND AVE,2027,NARCOTICS,POSS: CRACK,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,FALSE,1231,12,2,28,18,1165915,1894644,2005,15/04/2016 08:55,41.86648816,-87.66638122,"(41.866488, -87.666381)"
3523098,6905818,HR313935,10/05/2009 21:10,009XX W 87TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,613,6,21,71,18,1171362,1847140,2009,04/02/2016 06:33,41.73601426,-87.64777575,"(41.736014, -87.647776)"
2250059,7311046,HS115908,11/01/2010 22:12,066XX N CAMPBELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2412,24,50,2,18,1158448,1944060,2010,04/02/2016 06:33,42.00224495,-87.6924372,"(42.002245, -87.692437)"
1372670,1734114,G516302,29/08/2001 10:45,040XX W MAYPOLE AV,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1114,11,,,18,1149035,1901177,2001,17/08/2015 15:03,41.88475861,-87.72818066,"(41.884759, -87.728181)"
5596448,5695733,HN470778,16/07/2007 22:48,028XX W 21ST PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1023,10,12,30,18,1157810,1889595,2007,15/04/2016 08:55,41.85280211,-87.69627306,"(41.852802, -87.696273)"
6229736,2322258,HH611169,28/08/2002 17:30,050XX S INDIANA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,224,2,3,38,18,1178452,1871684,2002,15/04/2016 08:55,41.8032077,-87.621056,"(41.803208, -87.621056)"
5496441,5467084,HN275958,10/04/2007 17:55,025XX S TRUMBULL AVE,2026,NARCOTICS,POSS: PCP,APARTMENT,TRUE,FALSE,1024,10,22,30,18,1153775,1886871,2007,15/04/2016 08:55,41.84540832,-87.7111553,"(41.845408, -87.711155)"
69363,7205242,HR619840,01/11/2009 04:16,094XX S DAMEN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2221,22,19,72,18,1164565,1842095,2009,04/02/2016 06:33,41.72231587,-87.67281941,"(41.722316, -87.672819)"
1813003,6631055,HP682137,14/11/2008 01:05,052XX S KOSTNER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,815,8,23,57,18,1147915,1869608,2008,04/02/2016 06:33,41.79815067,-87.73310366,"(41.798151, -87.733104)"
4353246,9474015,HX127487,25/01/2014 16:36,011XX W 76TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,612,6,17,71,18,1169881,1854400,2014,04/02/2016 06:33,41.75596894,-87.6529913,"(41.755969, -87.652991)"
3355216,4768972,HM263755,31/03/2006 12:08,041XX W FIFTH AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,1132,11,24,26,18,1149056,1896605,2006,15/04/2016 08:55,41.87221212,-87.72822192,"(41.872212, -87.728222)"
2491192,7696679,HS504054,07/09/2010 20:21,063XX S ASHLAND AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA GARAGE / OTHER PROPERTY,TRUE,FALSE,725,7,16,67,18,1166756,1862726,2010,04/02/2016 06:33,41.77888383,-87.66420637,"(41.778884, -87.664206)"
4868359,3590086,HK683259,12/10/2004 23:20,038XX W DIVISION ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,2535,25,27,23,18,1150744,1907731,2004,15/04/2016 08:55,41.90271022,-87.72173336,"(41.90271, -87.721733)"
5079560,3927459,HL184862,16/02/2005 15:50,043XX W FLOURNOY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1131,11,24,26,18,1147462,1896682,2005,15/04/2016 08:55,41.87245411,-87.73407226,"(41.872454, -87.734072)"
